x,y,spatial_ref,power,heat_pump_power,capex,opex,utc,npv,hprod,cop,cophp,pres,flow_rate,welld,inj_temp,prd_temp,transmissivity_with_ntg,thickness,transmissivity,permeability,temperature
100000.0,420000.0,0,0.003178608836606145,0.0,14.89693546295166,-0.004435559269040823,8924.5966796875,-9.686272230470998,402.209716796875,0.3798148036003113,0.0,68.73391723632812,2.6299569606781006,377.5390625,30.0,31.105802536010742,0.06382311240387638,12.193300247192383,75.16560225766989,6.1645002365112305,91.85502624511719
100000.0,421000.0,0,9.999999974752427e-07,0.0,16.942428588867188,-0.003720912616699934,32238032.0,-11.014066364908036,0.12653639912605286,-0.8785116672515869,0.0,78.50629425048828,2.1327648162841797,343.5546875,30.0,27.063318252563477,0.0402262836708017,12.381699562072754,48.75913242673437,3.937999963760376,101.9150161743164
100000.0,422000.0,0,9.999999974752427e-07,0.0,17.157642364501953,-0.004350223578512669,32658510.0,-11.157721949393693,0.12653639912605286,-0.1387936919927597,0.0,79.46353912353516,2.4634506702423096,366.2109375,30.0,29.53009605407715,0.046892609278527814,12.647700309753418,58.68912118060052,4.6402997970581055,102.67272186279297
100000.0,423000.0,0,0.009962850250303745,0.0,17.044620513916016,-0.006486831232905388,3260.531005859375,-11.08080458433891,1260.6630859375,0.9240803718566895,0.0,78.89688873291016,2.9516751766204834,400.1953125,30.0,33.1060791015625,0.05909603658032517,13.034099578857422,76.54926871603311,5.873000144958496,101.92819213867188
100000.0,424000.0,0,0.017348386347293854,0.0,17.309070587158203,-0.008002782240509987,1903.0499267578125,-11.249237394573013,2195.202392578125,1.4561705589294434,0.0,80.05896759033203,3.2143373489379883,422.8515625,30.0,34.9705810546875,0.0641374147169602,13.472900390625,86.09048900194466,6.389900207519531,103.25179290771484
100000.0,425000.0,0,0.04281101003289223,0.0,16.171215057373047,-0.01221784669905901,722.5681762695312,-10.493910076497539,5417.15087890625,3.1224868297576904,0.0,74.70829010009766,3.964064121246338,468.1640625,30.0,39.923458099365234,0.09260010318534251,13.815699577331543,128.87975066119088,9.328499794006348,97.87094116210938
100000.0,426000.0,0,9.999999974752427e-07,0.0,18.987741470336914,-0.004834688268601894,36142376.0,-12.347978767823443,0.12653639912605286,-0.12132448703050613,0.0,87.50093841552734,2.4863216876983643,377.5390625,30.0,29.545930862426758,0.04066381018964395,13.884499549865723,58.63563262314483,4.223100185394287,111.29474639892578
100000.0,427000.0,0,9.999999974752427e-07,0.0,22.51003074645996,-0.0030263664666563272,42795932.0,-14.621154715407009,0.12653639912605286,-2.214831829071045,0.0,101.84161376953125,1.3371825218200684,286.9140625,30.0,20.3061580657959,0.015453207528046136,13.502400398254395,23.00268998033846,1.7036000490188599,125.68445587158203
100000.0,428000.0,0,9.999999974752427e-07,0.0,24.34577751159668,-0.0019224511925131083,46260588.0,-15.804848470423291,0.12653639912605286,-3.5033979415893555,0.0,108.79056549072266,0.7951474189758301,230.2734375,32.457183837890625,16.055395126342773,0.007684807270512397,12.532400131225586,11.69147622703747,0.9329000115394592,132.45718383789062
100000.0,429000.0,0,9.999999974752427e-07,0.0,26.270429611206055,-0.00120167201384902,49901268.0,-17.048680521862934,0.12653639912605286,-5.1046881675720215,0.0,115.74626922607422,0.4671374261379242,184.9609375,38.95481872558594,13.513697624206543,0.003801595446179474,10.961700439453125,5.807508868778314,0.5297999978065491,138.95481872558594
100000.0,430000.0,0,9.999999974752427e-07,0.0,26.296781539916992,-0.0008502048440277576,49944680.0,-17.063512156891854,0.12653639912605286,-5.253352165222168,0.0,115.84314727783203,0.3302168846130371,173.6328125,38.67767333984375,12.476896286010742,0.002631591594625399,8.95580005645752,3.9638372108954627,0.4426000118255615,138.67767333984375
100000.0,431000.0,0,9.999999974752427e-07,0.0,25.983829498291016,-0.0006158935138955712,49346072.0,-16.858998764710126,0.12653639912605286,-5.160582065582275,0.0,114.73615264892578,0.24150484800338745,173.6328125,37.29917907714844,11.81015396118164,0.0019582674525636867,6.788000106811523,2.878112011301994,0.42399999499320984,137.29917907714844
100000.0,432000.0,0,9.999999974752427e-07,0.0,25.046714782714844,-0.00046551277046091855,47563980.0,-16.25015010231349,0.12653639912605286,-4.670157432556152,0.0,111.3752670288086,0.18803267180919647,173.6328125,33.798126220703125,11.413270950317383,0.0016018801257034888,4.7804999351501465,2.289381349873949,0.4788999855518341,133.79812622070312
100000.0,433000.0,0,9.999999974752427e-07,0.0,25.797632217407227,-0.0003010056971106678,48986616.0,-16.736191241422638,0.12653639912605286,-5.116464614868164,0.0,114.07768249511719,0.11868540942668915,162.3046875,36.00883483886719,10.886042594909668,0.0009523846451668768,3.1542999744415283,1.3238596888949061,0.4196999967098236,136.0088348388672
100000.0,434000.0,0,9.999999974752427e-07,0.0,26.504125595092773,-0.00019432064436841756,50325992.0,-17.19378674493545,0.12653639912605286,-5.459920883178711,0.0,116.57246398925781,0.07496213167905807,173.6328125,37.95225524902344,10.555889129638672,0.000596576845984829,1.9490000009536743,0.8072758158223152,0.4142000079154968,137.95225524902344
100000.0,435000.0,0,9.999999974752427e-07,0.0,28.403736114501953,-0.00011289443500572816,53931176.0,-18.42549117080438,0.12653639912605286,-6.302378177642822,0.0,123.11280822753906,0.04121694341301918,162.3046875,43.691314697265625,10.30219841003418,0.0002940650315529282,1.075700044631958,0.38789743034942603,0.36059999465942383,143.69131469726562
100000.0,436000.0,0,9.999999974752427e-07,0.0,29.83563232421875,-5.817507189931348e-05,56648828.0,-19.353972295830214,0.12653639912605286,-6.839599132537842,0.0,127.87926483154297,0.020425187423825264,162.3046875,47.76390075683594,10.14854907989502,0.00013730414486644651,0.5170000195503235,0.17671060887637147,0.3418000042438507,147.76390075683594
100000.0,437000.0,0,9.999999974752427e-07,0.0,29.349197387695312,-4.7953679313650355e-05,55725060.0,-19.03836854969095,0.12653639912605286,-6.6048970222473145,0.0,126.27128601074219,0.017042625695466995,173.6328125,45.99920654296875,10.12392520904541,0.0001199805909642511,0.38510000705718994,0.1508051676848794,0.39160001277923584,145.99920654296875
100000.0,438000.0,0,9.999999974752427e-07,0.0,29.87284278869629,-0.00010235249646939337,56720312.0,-19.378394681309057,0.12653639912605286,-6.828179359436035,0.0,127.99806213378906,0.03593761846423149,173.6328125,47.84925842285156,10.261258125305176,0.00024700739843467505,0.8130000233650208,0.3034116081770897,0.373199999332428,147.84925842285156
100000.0,439000.0,0,9.999999974752427e-07,0.0,30.448673248291016,-0.00023885474365670234,57816192.0,-19.752800195809556,0.12653639912605286,-7.082877159118652,0.0,129.88082885742188,0.0827108845114708,162.3046875,50.158782958984375,10.602307319641113,0.0005400345070066628,1.9199999570846558,0.6487680099434847,0.3379000127315521,150.15878295898438
100000.0,440000.0,0,9.999999974752427e-07,0.0,26.36891746520996,-0.000527445983607322,50075560.0,-17.10822708346942,0.12653639912605286,-5.310394287109375,0.0,116.09331512451172,0.2043975442647934,184.9609375,38.06291198730469,11.523253440856934,0.0016674503090819452,3.7634999752044678,1.9607835911669724,0.5210000276565552,138.0629119873047
100000.0,441000.0,0,9.999999974752427e-07,0.0,22.046472549438477,-0.0011102516436949372,41879688.0,-14.30812153090871,0.12653639912605286,-3.758873701095581,0.0,100.08191680908203,0.499146044254303,218.9453125,30.0,13.840771675109863,0.005431457721898198,6.263500213623047,6.265379575495444,1.0003000497817993,123.4211654663086
100000.0,442000.0,0,9.999999974752427e-07,0.0,23.192747116088867,-0.0017921754624694586,44068920.0,-15.056068873063836,0.12653639912605286,-3.1454925537109375,0.0,104.48300170898438,0.7718204855918884,230.2734375,30.0,15.869243621826172,0.008021794372994266,9.115799903869629,9.11671163512699,1.000100016593933,127.1878433227539
100000.0,443000.0,0,9.999999974752427e-07,0.0,24.349477767944336,-0.0028113636653870344,46284364.0,-15.812971499872464,0.12653639912605286,-2.649263381958008,0.0,108.79867553710938,1.1627501249313354,241.6015625,31.168930053710938,18.762571334838867,0.011548435852087497,12.071800231933594,12.969941542905872,1.0743999481201172,131.16893005371094
100000.0,444000.0,0,9.999999974752427e-07,0.0,25.313493728637695,-0.0038660098798573017,48134576.0,-16.445093242941958,0.12653639912605286,-2.621269702911377,0.0,112.31095886230469,1.5489569902420044,241.6015625,34.25526428222656,21.570371627807617,0.014691916205422933,15.291600227355957,16.3207243422454,1.0672999620437622,134.25526428222656
100000.0,445000.0,0,9.999999974752427e-07,0.0,26.348390579223633,-0.005133841652423143,50123388.0,-17.124567437292406,0.12653639912605286,-2.5238986015319824,0.0,115.99217987060547,1.9916635751724243,252.9296875,37.352813720703125,24.722558975219727,0.018304712965611838,18.880599975585938,20.11727967011757,1.065500020980835,137.35281372070312
100000.0,446000.0,0,9.999999974752427e-07,0.0,27.3575496673584,-0.006835778243839741,52071504.0,-17.790137913335997,0.12653639912605286,-2.2262656688690186,0.0,119.5090103149414,2.573903799057007,252.9296875,40.329315185546875,28.830854415893555,0.022709577605324823,22.853099822998047,24.6950602005154,1.0806000232696533,140.32931518554688
100000.0,447000.0,0,9.999999974752427e-07,0.0,27.130447387695312,-0.008743380196392536,51676260.0,-17.655103481488318,0.12653639912605286,-1.0296008586883545,0.0,118.71851348876953,3.3141164779663086,264.2578125,39.42524719238281,34.134918212890625,0.03033112718437591,27.159099578857422,32.63165972395427,1.2015000581741333,139.4252471923828
100000.0,448000.0,0,0.11329834908246994,0.0,21.2635498046875,-0.026869960129261017,360.80474853515625,-13.768684676730711,14336.3642578125,4.5500030517578125,0.0,96.77520751953125,5.557793617248535,320.8984375,30.0,48.9808235168457,0.08014292307581401,31.69260025024414,85.30380550539576,2.6916000843048096,118.53964233398438
100000.0,449000.0,0,0.19703960418701172,0.0,18.577526092529297,-0.03948963060975075,182.78831481933594,-11.961664698554063,24932.681640625,6.982018947601318,0.0,85.48715209960938,7.130603313446045,332.2265625,30.0,55.62398147583008,0.1322517023054981,36.29119873046875,139.28562287335808,3.8380000591278076,107.17256927490234
100000.0,450000.0,0,0.25127658247947693,0.0,17.658166885375977,-0.047822315245866776,137.01239013671875,-11.324442384557162,31795.6328125,8.184035301208496,0.0,81.36035919189453,8.151288986206055,332.2265625,30.0,58.53995895385742,0.16722201275682827,40.719200134277344,174.29853353414,4.2804999351501465,102.6333236694336
100000.0,451000.0,0,0.2993912398815155,0.0,16.690885543823242,-0.054963476955890656,109.3085708618164,-10.65912937286009,37883.88671875,9.24544620513916,0.0,76.87362670898438,9.09889030456543,343.5546875,30.0,60.39653778076172,0.2090186831155421,44.660400390625,215.81691193080042,4.832399845123291,98.04557037353516
100000.0,452000.0,0,0.23670350015163422,0.0,17.802528381347656,-0.045512229204177856,146.421875,-11.428606764332887,29951.607421875,7.9196672439575195,0.0,82.04631042480469,7.868524551391602,309.5703125,30.0,57.85810470581055,0.15505576340044672,47.792701721191406,158.901175375413,3.3248000144958496,103.69718170166016
100000.0,453000.0,0,0.0491766519844532,0.0,25.626256942749023,-0.017990391701459885,996.2972412109375,-16.6532216346896,6222.63623046875,2.0498340129852295,0.0,113.37861633300781,4.57050085067749,230.2734375,32.15135192871094,42.218868255615234,0.045296481519625016,50.029598236083984,46.19733025258006,0.9233999848365784,132.15135192871094
100000.0,454000.0,0,0.005769677460193634,0.0,28.581377029418945,-0.013514566235244274,9449.5732421875,-18.61418810752997,730.0741577148438,0.21712808310985565,0.0,123.68500518798828,4.640589237213135,218.9453125,41.05963134765625,42.226837158203125,0.03902398017264683,51.73460006713867,39.69078481627548,0.7671999931335449,141.05963134765625
100000.0,455000.0,0,0.17880655825138092,0.0,24.2617244720459,-0.03991157189011574,261.82958984375,-15.683341127627848,22625.537109375,5.2433671951293945,0.0,108.23519897460938,6.805488586425781,264.2578125,30.0,54.63524627685547,0.08020284490210906,53.54389953613281,81.42420683992532,1.5206999778747559,126.64297485351562
100000.0,456000.0,0,0.30262476205825806,0.0,23.264415740966797,-0.06000123918056488,149.69647216796875,-14.950006614056681,38293.046875,7.206907749176025,0.0,104.32733917236328,8.693848609924316,286.9140625,30.0,62.67011260986328,0.11566473971205644,56.085899353027344,117.24757912300083,2.0905001163482666,123.0426025390625
100000.0,457000.0,0,0.4995305836200714,0.0,20.975961685180664,-0.09026642143726349,83.13237762451172,-13.317299131738585,63208.80078125,9.788762092590332,0.0,95.08541107177734,11.592446327209473,320.8984375,30.0,70.35592651367188,0.19364665011151588,59.72589874267578,196.03831716968125,3.2822999954223633,114.47064971923828
100000.0,458000.0,0,0.6264664530754089,0.0,20.166858673095703,-0.10987580567598343,64.42558288574219,-12.697524073550955,79270.8046875,10.978177070617676,0.0,91.57931518554688,13.459372520446777,343.5546875,30.0,73.5521011352539,0.24845489597982565,64.49939727783203,251.19290380572238,3.8945000171661377,111.0529556274414
100000.0,459000.0,0,0.7130745649337769,0.0,20.724220275878906,-0.12413904815912247,58.46159744262695,-12.99998884662728,90229.8828125,11.31456470489502,0.0,93.7468490600586,14.520951271057129,343.5546875,30.0,76.04695892333984,0.2613259795668253,70.11150360107422,263.88567064760537,3.7637999057769775,112.8411865234375
100000.0,460000.0,0,0.9011412262916565,0.0,20.32303237915039,-0.1535605937242508,46.03070068359375,-12.60147164951131,114027.1640625,12.390250205993652,0.0,91.8237075805664,17.1085262298584,354.8828125,30.0,79.39358520507812,0.32777178668657597,76.11170196533203,330.9488906396582,4.348199844360352,110.84622955322266
100000.0,461000.0,0,1.4972882270812988,0.0,19.438417434692383,-0.24622994661331177,27.748029708862305,-11.5855072714599,189461.453125,14.641317367553711,0.0,87.18490600585938,25.336027145385742,411.5234375,30.0,85.37541198730469,0.5678578287376527,82.08110046386719,574.1737268651632,6.995200157165527,106.40168762207031
100000.0,462000.0,0,1.7457319498062134,0.0,18.988224029541016,-0.28448864817619324,23.7224063873291,-11.106892705910981,220898.625,15.337562561035156,0.0,84.86009979248047,28.97158432006836,422.8515625,30.0,86.39785766601562,0.6865625794411124,87.7020034790039,696.1697392372698,7.937900066375732,104.34092712402344
100000.0,463000.0,0,1.718855381011963,0.0,17.346515655517578,-0.27825894951820374,22.211597442626953,-10.048682367123732,217497.765625,15.883774757385254,0.0,77.55158996582031,30.140426635742188,422.8515625,30.0,83.06111907958984,0.8083142153537011,92.77320098876953,823.0467439064741,8.871600151062012,97.99127197265625
100000.0,464000.0,0,1.2493208646774292,0.0,17.938796997070312,-0.20555882155895233,30.363008499145508,-10.782966378474065,158084.546875,14.603075981140137,0.0,81.04238891601562,22.80194664001465,366.2109375,30.0,81.06463623046875,0.5419970068273604,97.23870086669922,554.0758501626333,5.6981000900268555,101.5888900756836
100000.0,465000.0,0,1.3647361993789673,0.0,20.764333724975586,-0.22641704976558685,32.01418685913086,-12.549002078445056,172688.796875,14.0192232131958,0.0,92.98207092285156,22.614145278930664,354.8828125,30.0,86.789794921875,0.43577744809643204,100.71620178222656,446.6763491411475,4.434999942779541,112.86506652832031
100000.0,466000.0,0,1.5585999488830566,0.0,21.31502914428711,-0.25723227858543396,29.0755615234375,-12.766818382605283,197219.625,14.382479667663574,0.0,94.94221496582031,24.654499053955078,366.2109375,30.0,89.62431335449219,0.4682008734830618,101.08989715576172,480.5510218200834,4.753699779510498,114.81511688232422
100000.0,467000.0,0,1.3576552867889404,0.0,22.817882537841797,-0.227345809340477,35.06590270996094,-13.899402105243015,171792.8125,13.412294387817383,0.0,101.17278289794922,21.611129760742188,354.8828125,30.0,89.47374725341797,0.3636969672100417,96.114501953125,373.75086296437075,3.8886001110076904,120.59949493408203
100000.0,468000.0,0,1.1302136182785034,0.0,23.693510055541992,-0.1924949288368225,43.01241683959961,-14.639330861901334,143013.15625,12.418940544128418,0.0,104.83263397216797,18.751422882080078,343.5546875,30.0,87.12989807128906,0.2902090741579585,85.7844009399414,298.5382865445008,3.48009991645813,123.86644744873047
100000.0,469000.0,0,0.8188685178756714,0.0,24.790821075439453,-0.14435769617557526,60.80287551879883,-15.583714577855911,103616.6640625,10.756889343261719,0.0,109.32139587402344,15.041009902954102,343.5546875,30.0,81.61639404296875,0.21104661374444922,71.77330017089844,217.19317792487345,3.026099920272827,127.4561767578125
100000.0,470000.0,0,0.7209102511405945,0.0,22.700016021728516,-0.12714028358459473,63.1082649230957,-14.2873041802643,91221.3828125,10.739672660827637,0.0,101.54829406738281,14.278159141540527,377.5390625,30.0,77.58332061767578,0.2318167382891474,56.404998779296875,238.66646440642944,4.231299877166748,119.63200378417969
100000.0,471000.0,0,0.9194090366363525,0.0,17.64834213256836,-0.15415431559085846,39.60480880737305,-10.838460712209816,116338.703125,13.333303451538086,0.0,80.08269500732422,18.5988826751709,502.1484375,30.0,75.962158203125,0.483543780250768,41.57350158691406,498.0879572965787,11.980899810791016,99.2057113647461
100000.0,472000.0,0,0.5834661722183228,0.0,17.59343910217285,-0.10129746794700623,60.52239227294922,-11.04791184263675,73829.7109375,11.443122863769531,0.0,80.32544708251953,13.711108207702637,524.8046875,30.0,69.49060821533203,0.350125575351995,28.464399337768555,360.95419074743586,12.680899620056152,98.87249755859375
100000.0,473000.0,0,0.2700110077857971,0.0,18.087751388549805,-0.05152491480112076,130.78506469726562,-11.594296543532302,34166.22265625,8.113786697387695,0.0,83.01454162597656,8.658812522888184,524.8046875,30.0,58.895530700683594,0.20015105536662897,17.809799194335938,206.4690093973477,11.593000411987305,101.2389907836914
100000.0,474000.0,0,0.1558227688074112,0.0,15.969948768615723,-0.03156474232673645,198.4068145751953,-10.290993751534883,19717.251953125,6.769950866699219,0.0,73.32514953613281,6.780270576477051,615.4296875,30.0,51.13554382324219,0.19250204141005944,10.052499771118164,198.66052116589344,19.762300491333008,91.96315002441406
100000.0,475000.0,0,0.028623053804039955,0.0,16.02682113647461,-0.00992199219763279,1069.6431884765625,-10.410185955019589,3621.858154296875,2.232800006866455,0.0,73.78413391113281,3.752819776535034,626.7578125,30.0,37.000144958496094,0.09997123619755698,5.402200222015381,103.12692115526715,19.089799880981445,92.15711212158203
100000.0,476000.0,0,9.999999974752427e-07,0.0,15.986931800842285,-0.00417725695297122,30432468.0,-10.397198534138628,0.12653639912605286,-0.26198527216911316,0.0,73.68376159667969,2.5510504245758057,604.1015625,30.0,29.180227279663086,0.06539632926271526,3.870699882507324,67.3633399653445,17.403400421142578,91.97793579101562
100000.0,477000.0,0,9.999999974752427e-07,0.0,17.24146842956543,-0.0039408281445503235,32809954.0,-11.209462531152655,0.12653639912605286,-0.9636721611022949,0.0,79.69270324707031,2.225193500518799,490.8203125,30.0,26.728635787963867,0.04743077046611344,5.278500080108643,48.73691875942268,9.233099937438965,97.85148620605469
100000.0,478000.0,0,0.048098981380462646,0.0,16.868682861328125,-0.013765335083007812,671.267578125,-10.947088061553098,6086.27197265625,3.1063742637634277,0.0,77.882568359375,4.294340133666992,513.4765625,30.0,40.30818176269531,0.1010655168336225,9.269399642944336,103.54012291766594,11.170100212097168,96.39236450195312
100000.0,479000.0,0,0.2716439962387085,0.0,16.920286178588867,-0.05095675587654114,121.79942321777344,-10.830488269573511,34372.8515625,8.583711624145508,0.0,77.67631530761719,8.80016803741455,570.1171875,30.0,58.511837005615234,0.22987695900233932,15.371700286865234,234.71203175863775,15.269100189208984,96.57288360595703
100000.0,480000.0,0,0.6792976260185242,0.0,16.463842391967773,-0.11526976525783539,49.214561462402344,-10.238145473003597,85955.875,12.62394905090332,0.0,74.81277465820312,15.53615665435791,615.4296875,30.0,70.4486312866211,0.459855785424962,23.080799102783203,467.80853974646016,20.268299102783203,94.43144226074219
