x,y,spatial_ref,power,heat_pump_power,capex,opex,utc,npv,hprod,cop,cophp,pres,flow_rate,welld,inj_temp,prd_temp,transmissivity_with_ntg,thickness,transmissivity,permeability,temperature,geometry,distance_to_city
131000,461000,0,5.575507164,0,15.14096832,-1.140760541,9.011471748,1.883010218,705504.5625,6.581162453,0,63.9825058,191.8932343,875.9765625,53.22506714,81.39089203,6.352260782,139.7015076,6503.133315,46.55020142,83.22506714,POINT (131000 461000),1045.603432
139000,459000,0,5.564294815,0,14.98664379,-1.135276079,8.958398819,1.980116682,704085.75,6.633307934,0,63.21649551,191.5568542,875.9765625,54.32292175,82.47997284,6.304584095,137.8932037,6437.847394,46.68719864,84.32292175,POINT (139000 459000),298.3971597
147000,458000,0,5.55275631,0,14.76216412,-1.126703262,8.871164322,2.14150234,702625.75,6.73758316,0,61.88895416,190.7384338,932.6171875,54.05381012,82.24702454,6.492479229,124.5106964,6738.431837,54.11930084,84.05381012,POINT (147000 458000),5959.137313
130000,463000,0,5.519012928,0,15.08684063,-1.128898144,9.044593811,1.80147684,698356,6.586128712,0,63.90361023,189.9696045,875.9765625,52.93753052,81.09561157,6.312599168,137.1100006,6478.447529,47.25,82.93753052,POINT (130000 463000),1898.9119
127000,464000,0,5.509633064,0,14.68662643,-1.116325736,8.879076004,2.109978724,697169.125,6.765634537,0,61.72138214,188.5844269,909.9609375,50.93037415,79.18624878,6.68225446,127.7014999,6857.110782,53.69639969,80.93037415,POINT (127000 464000),2925.344696
142000,461000,0,5.502508163,0,15.16557598,-1.128473759,9.097436905,1.696748597,696267.5625,6.53800869,0,64.3372879,190.18927,887.3046875,55.62848663,83.70726776,6.072100705,136.2832031,6276.073266,46.05170059,85.62848663,POINT (142000 461000),3865.084844
130000,468000,0,5.500591278,0,15.1225214,-1.126633167,9.079440117,1.72997827,696025,6.561527252,0,64.12043762,189.7501526,887.3046875,54.25995636,82.37483215,6.190126078,138.0265961,6430.631752,46.58980179,84.25995636,POINT (130000 468000),6519.948117
149000,454000,0,5.494758129,0,14.28325844,-1.10268712,8.716960907,2.408616652,695286.875,6.95519352,0,59.36487961,187.4871674,977.9296875,51.10782623,79.41262817,6.941325712,112.1445999,7193.828989,64.14779663,81.10782623,POINT (149000 454000),7174.525248
129000,466000,0,5.466636658,0,15.01951408,-1.117442012,9.068376541,1.739962344,691728.5,6.59842968,0,63.70571136,188.2266693,887.3046875,52.96258545,81.10845184,6.279790393,135.4812012,6485.37694,47.86920166,82.96258545,POINT (129000 466000),4400.173542
144000,463000,0,5.458518505,0,13.43878078,-1.07545197,8.387075424,3.007932356,690701.25,7.344388008,0,55.17758942,184.1042175,875.9765625,46.07061768,74.57570648,7.621698579,134.6826935,7922.763493,58.82540131,76.07061768,POINT (144000 463000),6640.592332
136000,461000,0,5.455312729,0,15.24005699,-1.121612191,9.178362846,1.531365699,690295.5625,6.492337227,0,64.99401093,188.6034698,853.3203125,54.57223511,82.64400482,6.004210233,142.5191956,6144.929017,43.11650085,84.57223511,POINT (136000 461000),443.9063158
144000,452000,0,5.454967976,0,14.42726707,-1.099645734,8.820161819,2.198841292,690252,6.86504364,0,60.37760544,186.6920624,955.2734375,52.08110046,80.32928467,6.683949871,113.2238007,6799.542222,60.05400085,82.08110046,POINT (144000 452000),3201.90144
129000,470000,0,5.403699398,0,14.7037859,-1.098347425,8.996476173,1.852670051,683764.625,6.704681873,0,62.31037521,185.7272186,875.9765625,52.66778564,80.83608246,6.311146845,137.8009949,6576.166429,47.72219849,82.66778564,POINT (129000 470000),8395.51147
133000,465000,0,5.398361206,0,14.10582161,-1.082117915,8.73841095,2.326799953,683089.125,6.978125572,0,59.19325638,183.8013,853.3203125,48.67098999,77.00695038,6.859392501,141.5101013,7081.759939,50.0442009,78.67098999,POINT (133000 465000),4377.250895
145000,451000,0,5.393113613,0,14.24679184,-1.083494067,8.801350594,2.208568872,682425.125,6.932750702,0,59.58997345,184.2337341,966.6015625,50.9974823,79.27182007,6.779170863,108.8182983,6903.432697,63.43999863,80.9974823,POINT (145000 451000),4615.224102
127000,465000,0,5.38305378,0,14.43776512,-1.087073565,8.897687912,2.027274183,681152.1875,6.830115318,0,60.89591599,184.0851135,898.6328125,50.10478973,78.36273193,6.641091441,128.9178009,6829.588004,52.97629929,80.10478973,POINT (127000 465000),3795.714547
131000,462000,0,5.378216743,0,15.23044872,-1.10678184,9.254580498,1.369677405,680540.1875,6.475717068,0,65.18495178,186.0979462,864.6484375,54.31310272,82.3609314,5.940104392,139.5968933,6088.043728,43.61159897,84.31310272,POINT (131000 462000),1900.786793
148000,447000,0,5.357573986,0,13.33130836,-1.051076889,8.421281815,2.88969514,677928.125,7.439718723,0,54.33899307,179.7726288,1034.570313,41.67884827,70.27067566,8.328041967,94.30239868,8513.639144,90.28019714,71.67884827,POINT (148000 447000),9600.085956
142000,456000,0,5.353384972,0,14.85961056,-1.093226194,9.118268967,1.612663813,677398.0625,6.616540909,0,63.24196243,184.9203644,898.6328125,55.1725769,83.24398804,6.021541955,127.9804001,6136.916102,47.95199966,85.1725769,POINT (142000 456000),710.1035127
146000,450000,0,5.347210407,0,14.02178192,-1.068974972,8.745845795,2.291170493,676616.6875,7.033382416,0,58.49009323,182.025238,977.9296875,49.02737427,77.36009216,7.008279086,104.6210022,7146.200644,68.30560303,79.02737427,POINT (146000 450000),6028.964603
150000,452000,0,5.343545437,0,13.94258118,-1.066015244,8.713265419,2.349079507,676153,7.076597214,0,58.02410889,181.6341858,989.2578125,48.29057312,76.64881134,7.134041835,105.1399002,7395.088583,70.33570099,78.29057312,POINT (150000 452000),8499.348683
134000,465000,0,5.339719772,0,13.79101849,-1.063532472,8.656855583,2.450306368,675668.875,7.110354424,0,57.6876564,181.2213898,853.3203125,47.32125092,75.7070694,7.041744107,142.013504,7275.280779,51.22949982,77.32125092,POINT (134000 465000),4152.591183
148000,455000,0,5.334111691,0,14.53567219,-1.080830812,8.992121696,1.836747316,674959.25,6.764419079,0,61.447155,183.4412537,943.9453125,53.66374207,81.81121826,6.304045976,116.3777008,6523.226198,56.05220032,83.66374207,POINT (148000 455000),6198.84601
128000,466000,0,5.327811718,0,14.72604942,-1.084665656,9.084162712,1.667041438,674162.0625,6.674181938,0,62.70435715,183.2192841,875.9765625,51.9852066,80.13722229,6.243420701,133.043396,6443.158738,48.42900085,81.9852066,POINT (128000 466000),4446.894846
127000,466000,0,5.302618504,0,14.01884747,-1.062013984,8.793604851,2.185542217,670974.25,6.995618343,0,58.96652222,180.5396729,887.3046875,48.15476227,76.48139191,6.853170524,130.2310028,7065.852602,54.25630188,78.15476227,POINT (127000 466000),4710.437383
147000,448000,0,5.300199509,0,13.56975555,-1.047730684,8.585962296,2.560545043,670668.125,7.271523476,0,56.01828003,178.8700256,1011.914063,44.22878265,72.71335602,7.718152202,97.68779755,7876.469214,80.6289978,74.22878265,POINT (147000 448000),8192.284765
131000,466000,0,5.289747238,0,15.2317152,-1.090584517,9.352115631,1.170878024,669345.5625,6.442708015,0,65.50527954,183.5216827,864.6484375,55.17552185,83.16407013,5.757628925,139.1340027,5954.114663,42.79410172,85.17552185,POINT (131000 466000),4953.26499
143000,454000,0,5.282443047,0,14.70032406,-1.075996637,9.122012138,1.584537657,668421.3125,6.66422987,0,62.62481689,182.2975006,909.9609375,54.55521393,82.63546753,6.040640459,120.9713974,6147.609018,50.81869888,84.55521393,POINT (143000 454000),1219.449606
135000,463000,0,5.265909195,0,13.82961369,-1.051341534,8.748486519,2.251583895,666329.1875,7.060499668,0,58.21855927,179.0268402,841.9921875,47.50550842,75.85374451,6.855721244,142.8840027,7047.410699,49.32260132,77.50550842,POINT (135000 463000),2195.163614
132000,463000,0,5.242053509,0,15.32760334,-1.084068656,9.448512077,0.987680963,663310.5625,6.388448238,0,66.19752502,182.2200623,853.3203125,55.38378143,83.33205414,5.632541878,141.1475067,5783.490874,40.97480011,85.38378143,POINT (132000 463000),2761.308111
131000,463000,0,5.212375641,0,15.27965164,-1.077330828,9.460484505,0.960768749,659555.25,6.398256302,0,66.05731964,181.1640167,853.3203125,55.1737442,83.12097931,5.6219811,139.4461975,5770.869473,41.38420105,85.1737442,POINT (131000 463000),2681.887365
136000,463000,0,5.207593918,0,12.8438158,-1.016099095,8.359513283,2.918697381,658950.1875,7.564765453,0,52.91820908,174.7087097,830.6640625,42.2349472,70.81121063,7.8273434,142.6302948,8051.993873,56.45360184,72.2349472,POINT (136000 463000),2413.035618
149000,453000,0,5.2046175,0,14.25812244,-1.049848914,9.002429962,1.773827785,658573.5625,6.852421761,0,60.39701843,178.5661621,955.2734375,51.88360596,80.0594635,6.380462907,109.5501022,6600.251156,60.24869919,81.88360596,POINT (149000 453000),7293.202819
150000,451000,0,5.20159483,0,13.83673477,-1.03766191,8.809700012,2.115300997,658191.0625,7.077294827,0,57.98041153,176.9153595,989.2578125,47.6486969,75.98210144,7.000969183,102.4554977,7245.129986,70.71489716,77.6486969,POINT (150000 451000),8829.265136
144000,460000,0,5.197771072,0,15.17129707,-1.072613478,9.430384636,1.011528321,657707.1875,6.426251411,0,65.48704529,181.0623169,875.9765625,57.4956131,85.39657593,5.511514359,132.4266052,5707.86483,43.10210037,87.4956131,POINT (144000 460000),4792.606631
143000,460000,0,5.186248779,0,15.23512363,-1.072028875,9.472578049,0.934524702,656249.25,6.396642685,0,65.85501862,180.8767548,875.9765625,57.83045197,85.70812988,5.456520088,133.9057007,5637.483429,42.10039902,87.83045197,POINT (143000 460000),4139.60677
128000,467000,0,5.173792362,0,14.48476505,-1.050612807,9.142021179,1.516578035,654673,6.722905636,0,62.02626801,177.9113159,864.6484375,51.3653183,79.49983978,6.137408473,134.008194,6351.452349,47.39599991,81.3653183,POINT (128000 467000),5436.510386
146000,459000,0,5.168845177,0,15.02080059,-1.063455105,9.394489288,1.069287654,654047,6.479777813,0,64.77996063,179.8045959,887.3046875,57.03380585,84.9557724,5.566835195,127.8732986,5776.523,45.17380142,87.03380585,POINT (146000 459000),5591.367332
130000,467000,0,5.157880783,0,15.23368359,-1.066264033,9.50308609,0.875652244,652659.625,6.395006657,0,66.0145874,179.5200348,853.3203125,55.77492523,83.68907166,5.52288522,137.7586975,5724.383519,41.55369949,85.77492523,POINT (130000 467000),5543.370098
148000,454000,0,5.147343159,0,14.51364422,-1.046341419,9.184011459,1.434981842,651326.25,6.702854633,0,62.05479431,177.7176819,932.6171875,54.35565186,82.41049957,5.965090462,113.8609009,6159.73818,54.09880066,84.35565186,POINT (148000 454000),6175.976577
150000,450000,0,5.106251717,0,13.72210407,-1.017512798,8.857213974,1.993638091,646126.625,7.100446701,0,57.70981216,173.6063843,989.2578125,46.84701538,75.17791748,6.966957793,99.7582016,7196.52692,72.13970184,76.84701538,POINT (150000 450000),9255.966597
130000,460000,0,5.097716331,0,15.12024403,-1.052147269,9.520810127,0.834569568,645046.6875,6.423197269,0,65.64653778,177.2696228,853.3203125,54.94354248,82.86660767,5.534710105,136.8869019,5663.845953,41.37609863,84.94354248,POINT (130000 460000),353.1570879
143000,453000,0,5.069822788,0,14.57011986,-1.033643723,9.298395157,1.215247109,641517.125,6.646822453,0,62.7118721,175.4033203,909.9609375,54.41588593,82.42456818,5.79534585,117.7426987,5891.974105,50.04109955,84.41588593,POINT (143000 453000),1789.986635
127000,463000,0,5.059397221,0,14.89779472,-1.039346337,9.461763382,0.930360436,640197.875,6.507397175,0,64.56899261,175.4637604,875.9765625,53.86480713,81.8323288,5.66000542,126.5764008,5798.591599,45.81100082,83.86480713,POINT (127000 463000),2087.039031
150000,449000,0,5.057250977,0,13.59441471,-1.005251288,8.849407196,1.987995448,639926.3125,7.152693272,0,57.14326096,171.6785736,1000.585938,45.84660339,74.19978333,7.062222555,97.09179688,7282.89441,75.01039886,75.84660339,POINT (150000 449000),9766.77595
148000,451000,0,5.025491714,0,14.12724304,-1.013749957,9.138504028,1.479145869,635907.5625,6.851771355,0,60.35770798,172.557724,955.2734375,50.93125153,79.07279205,6.233371202,105.5378036,6398.451176,60.6271019,80.93125153,POINT (148000 451000),7020.945172
148000,453000,0,5.010474682,0,14.44811726,-1.019549012,9.309294701,1.182363085,634007.375,6.683666706,0,62.20817184,173.3107452,932.6171875,54.28259277,82.28733063,5.797530879,111.1912994,5973.141176,53.7195015,84.28259277,POINT (148000 453000),6313.452422
129000,467000,0,5.009985447,0,15.12985992,-1.036061168,9.630672455,0.632160545,633945.5,6.388707161,0,66.00551605,174.6493378,853.3203125,55.49229431,83.35845947,5.380929252,136.055603,5573.204835,40.96269989,85.49229431,POINT (129000 467000),5398.360734
133000,462000,0,4.999041557,0,15.50189686,-1.043053389,9.819414139,0.308425095,632560.6875,6.235060692,0,67.99117279,175.3041229,830.6640625,57.38408661,85.14032745,5.112924171,142.5274048,5240.26244,36.76670074,87.38408661,POINT (133000 462000),1843.064791
129000,469000,0,4.994081974,0,14.91543293,-1.028366923,9.550787926,0.766454373,631933.125,6.464608192,0,64.99438477,173.7531433,841.9921875,55.07819366,82.9773407,5.433351683,137.2693939,5653.851759,41.18799973,85.07819366,POINT (129000 469000),7396.204529
139000,458000,0,4.992409229,0,14.84436417,-1.026710749,9.520709038,0.817501614,631721.4375,6.487564564,0,64.63336182,173.7519226,841.9921875,55.77825165,83.66947174,5.405602067,136.3153076,5508.051759,40.40670013,85.77825165,POINT (139000 458000),30.76401105
131000,465000,0,4.986383915,0,15.35641956,-1.037100911,9.766451836,0.397870193,630959.0625,6.289315701,0,67.27139282,174.5160065,841.9921875,56.66565704,84.45633698,5.196296563,139.1972961,5358.664202,38.49689865,86.66565704,POINT (131000 465000),4093.172688
140000,457000,0,4.98378849,0,14.75091267,-1.022812843,9.486836433,0.873764984,630630.625,6.525170803,0,64.14614105,173.2785187,853.3203125,55.53438568,83.44246674,5.456102198,133.0511932,5554.980707,41.7507019,85.53438568,POINT (140000 457000),661.9115456
133000,459000,0,4.965946674,0,14.61028194,-1.015823603,9.440631866,0.949027947,628373,6.585155487,0,63.57787323,171.8461761,819.3359375,52.40872955,80.40389252,5.640975384,142.1983032,5760.211638,40.50830078,82.40872955,POINT (133000 459000),0
129000,468000,0,4.950379372,0,15.0421114,-1.023087859,9.663594246,0.568959219,626403.1875,6.399837017,0,65.79992676,172.6682739,841.9921875,55.55513763,83.40271759,5.307928608,136.6665039,5511.295316,40.32659912,85.55513763,POINT (129000 468000),6397.114195
138000,460000,0,4.933220387,0,15.36250401,-1.027827382,9.83862114,0.271992165,624231.9375,6.259658813,0,67.51873779,173.2117615,830.6640625,58.18773651,85.91025543,5.020057073,140.1656036,5132.457892,36.61709976,88.18773651,POINT (138000 460000),672.5965406
149000,452000,0,4.930546284,0,14.21094894,-0.998688221,9.289151192,1.197433788,623893.5625,6.771573067,0,61.19977188,169.976181,943.9453125,52.12921143,80.18611908,5.944472225,106.8537979,6137.179824,57.43529892,82.12921143,POINT (149000 452000),7543.726013
144000,451000,0,4.92098093,0,14.16306305,-0.996228516,9.279312134,1.211652588,622683.1875,6.78172636,0,61.05641556,169.6598511,921.2890625,52.30187988,80.35595703,5.899013308,109.703598,5996.760642,54.66329956,82.30187988,POINT (144000 451000),3996.144097
130000,466000,0,4.891592503,0,15.33329105,-1.018751025,9.876046181,0.207152116,618964.4375,6.266396046,0,67.48469543,171.5678558,841.9921875,56.99068451,84.72843933,5.065518172,137.5166931,5235.136663,38.06909943,86.99068451,POINT (130000 466000),4576.918246
132000,461000,0,4.876841068,0,15.44833565,-1.018859744,9.951128006,0.08142877,617097.875,6.213486671,0,68.1762085,171.4151154,819.3359375,57.554039,85.25072479,4.952348132,141.5753021,5068.933615,35.80379868,87.554039,POINT (132000 461000),792.0641212
137000,460000,0,4.860406399,0,15.28983307,-1.012386084,9.897760391,0.169773925,615018.3125,6.264208794,0,67.43687439,170.6816711,819.3359375,57.60358429,85.313591,4.969376623,141.1593933,5077.009225,35.96649933,87.60358429,POINT (137000 460000),211.6484234
148000,452000,0,4.849897861,0,14.36516094,-0.987849772,9.46187973,0.891643288,613688.5625,6.665001392,0,62.35565186,168.0636139,932.6171875,53.88684082,81.83811188,5.626824439,108.4037018,5785.342932,53.36849976,83.88684082,POINT (148000 452000),6601.263235
135000,461000,0,4.843024731,0,15.46437168,-1.012869954,10.00359249,-0.005944175,612818.875,6.195683956,0,68.37317657,170.4436646,819.3359375,57.84760284,85.51547241,4.891997817,143.0016022,5005.113354,35.00040054,87.84760284,POINT (135000 461000),411.5407021
149000,449000,0,4.834537506,0,13.76328468,-0.969629347,9.184551239,1.346885959,611744.9375,6.966988087,0,59.05482101,165.3954163,966.6015625,47.80444336,75.99269104,6.359271623,98.56580353,6532.379595,66.27429962,77.80444336,POINT (149000 449000),8947.557577
149000,451000,0,4.808033466,0,14.09731293,-0.97332567,9.38157177,1.015865075,608391.25,6.782468319,0,61.04384995,165.7724457,943.9453125,51.19698334,79.23745728,5.874453513,104.0945969,6053.017578,58.14920044,81.19698334,POINT (149000 451000),7913.583068
130000,465000,0,4.802567005,0,15.37739182,-1.003026009,10.01485348,-0.024371417,607699.5,6.218794346,0,68.04665375,168.9164581,830.6640625,57.37685394,85.05077362,4.907266557,137.3235016,5057.473423,36.82889938,87.37685394,POINT (130000 465000),3628.692495
132000,462000,0,4.791711807,0,15.55545139,-1.005130768,10.11637306,-0.190512016,606325.9375,6.146140099,0,69.003685,169.0483704,819.3359375,58.27279663,85.8885498,4.785683275,141.406601,4904.871552,34.68629837,88.27279663,POINT (132000 462000),1768.076364
149000,450000,0,4.768257141,0,13.94654274,-0.962158203,9.355665207,1.049664399,603358.0625,6.845663548,0,60.34038544,163.9944458,955.2734375,49.74301147,77.8246994,6.001517511,101.3159027,6173.765447,60.93579865,79.74301147,POINT (149000 450000),8387.001358
146000,458000,0,4.677647114,0,15.19022655,-0.975883305,10.09699535,-0.155009253,591892.625,6.236982346,0,67.44319153,165.2923431,864.6484375,60.05625153,87.62098694,4.698258137,126.2182007,4865.635947,38.54940033,90.05625153,POINT (146000 458000),5084.904151
145000,459000,0,4.674391747,0,15.30875492,-0.978009284,10.16074085,-0.256702797,591480.6875,6.188725471,0,68.08289337,165.4794006,853.3203125,60.51924133,88.04963684,4.627805088,129.5121002,4792.672973,37.00559998,90.51924133,POINT (145000 459000),4765.497189
131000,464000,0,4.65950346,0,15.523386,-0.979242861,10.28565407,-0.454735966,589596.8125,6.115142345,0,69.29737854,164.8853149,819.3359375,58.54138184,86.08069611,4.626044037,139.3038025,4758.325601,34.15790176,88.54138184,POINT (131000 464000),3312.595847
134000,461000,0,4.648949623,0,15.56223392,-0.978399515,10.32145119,-0.510562757,588261.375,6.09219265,0,69.58509064,164.7206268,796.6796875,58.96253204,86.47640228,4.552452384,143.1060944,4657.71676,32.54729843,88.96253204,POINT (134000 461000),439.997666
128000,471000,0,4.611838341,0,14.029809,-0.937440693,9.606266022,0.620377695,583565.375,6.703753471,0,61.80834961,159.8314056,819.3359375,52.04236603,79.95998383,5.366272939,137.7404022,5598.03153,40.64189911,82.04236603,POINT (128000 471000),9416.938506
146000,449000,0,4.603400707,0,13.56443596,-0.923707902,9.375718117,0.981835539,582497.75,6.957423687,0,58.96253967,158.0671844,932.6171875,48.55234528,76.6424408,5.95281464,101.3522034,6065.63538,59.8470993,78.55234528,POINT (146000 449000),6787.150286
142000,455000,0,4.566177845,0,14.97416019,-0.95005697,10.14706039,-0.22941815,577787.6875,6.28294754,0,66.80422974,161.1649323,841.9921875,58.7157135,86.28643799,4.661616796,125.2750015,4743.1998,37.86230087,88.7157135,POINT (142000 455000),267.4393071
136000,470000,0,4.522181511,0,13.56394672,-0.91102612,9.491057396,0.786314043,572220.5625,6.877722263,0,59.71053696,156.0579071,796.6796875,50.5021286,78.48558807,5.468221841,138.9333038,5670.076606,40.81150055,80.5021286,POINT (136000 470000),9256.553666
136000,460000,0,4.496914387,0,15.36610317,-0.945205152,10.44850254,-0.689062684,569023.3125,6.112855911,0,69.13317108,159.5957184,796.6796875,58.77814484,86.2366333,4.434477651,142.0158997,4528.674047,31.88850021,88.77814484,POINT (136000 460000),0
135000,464000,0,4.492784977,0,13.20024109,-0.897420466,9.342391968,1.009396892,568500.8125,7.050489426,0,57.86923981,154.0019073,785.3515625,47.33700562,75.44337463,5.780082503,142.5673981,5958.233778,41.79240036,77.33700562,POINT (135000 464000),3173.834035
145000,450000,0,4.483383656,0,13.80562496,-0.907866001,9.662257195,0.517334235,567311.1875,6.776880741,0,60.83492279,155.3034973,898.6328125,51.61940002,79.5291214,5.401588685,105.3654022,5496.681325,52.1678009,81.61940002,POINT (145000 450000),5386.769748
141000,456000,0,4.461659908,0,14.98297787,-0.930713236,10.30681896,-0.467689793,564562.375,6.238968849,0,67.27687836,157.9767151,819.3359375,59.06948853,86.5642395,4.489958734,129.3408051,4569.002522,35.32529831,89.06948853,POINT (141000 456000),0
133000,460000,0,4.457565308,0,15.34645367,-0.937251866,10.49874687,-0.759551324,564044.25,6.10731554,0,69.19953918,158.2539673,785.3515625,58.45553589,85.90184021,4.395942636,142.6006927,4492.991283,31.50749969,88.45553589,POINT (133000 460000),209.4141299
134000,459000,0,4.445985317,0,14.78560638,-0.922896445,10.22573853,-0.342888497,562578.9375,6.323022366,0,66.4236145,156.3634491,785.3515625,55.13578796,82.75806427,4.690052262,142.3426056,4786.255995,33.62490082,85.13578796,POINT (134000 459000),0
138000,459000,0,4.440187931,0,15.28672218,-0.933099389,10.49667072,-0.753440801,561845.375,6.116056442,0,68.93325806,157.9203796,796.6796875,59.79560089,87.20329285,4.335529724,139.0523071,4422.656007,31.8057003,89.79560089,POINT (138000 459000),0
133000,461000,0,4.370450974,0,15.72035599,-0.92847985,10.83262634,-1.243241883,553021.125,5.942198753,0,71.33227539,156.5433807,785.3515625,60.73890686,88.00306702,4.116972745,142.6777039,4213.029947,29.52829933,90.73890686,POINT (133000 461000),1106.256911
128000,468000,0,4.361377716,0,14.51969242,-0.901301801,10.21504784,-0.320433592,551873.0625,6.400971413,0,65.30132294,153.2455902,808.0078125,54.8360672,82.46157837,4.701277654,135.0222931,4877.855976,36.12630081,84.8360672,POINT (128000 468000),6429.340292
127000,467000,0,4.355020523,0,13.86379337,-0.886151254,9.878452301,0.180849013,551068.5625,6.684173107,0,61.90123367,151.368515,808.0078125,51.24058533,79.06970978,5.096824806,131.6367035,5270.75984,40.04019928,81.24058533,POINT (127000 467000),5654.112817
137000,459000,0,4.348699093,0,15.14072704,-0.912438035,10.56423187,-0.838293656,550268.6875,6.141880512,0,68.54988098,154.589447,785.3515625,58.74060059,86.14336395,4.302943411,140.137207,4387.177334,31.30629921,88.74060059,POINT (137000 459000),0
126000,466000,0,4.314984322,0,13.42560863,-0.869439006,9.704319,0.435894976,546002.5625,6.87419939,0,59.70134354,149.0469055,808.0078125,48.99511719,76.93579865,5.334774617,127.0826035,5495.801459,43.2458992,78.99511719,POINT (126000 466000),5151.370725
127000,462000,0,4.27705574,0,15.26084232,-0.900571942,10.74223137,-1.084584679,541203.25,6.084253788,0,69.30404663,152.4438019,819.3359375,58.75019836,86.09315491,4.238255633,125.5332031,4337.586296,34.55329895,88.75019836,POINT (127000 462000),1256.007107
144000,462000,0,4.259773254,0,12.86245346,-0.848149002,9.484909058,0.749634622,539016.375,7.117444992,0,56.88910294,146.3724823,785.3515625,47.97537231,76.00206757,5.499465615,134.2124023,5713.730651,42.57229996,77.97537231,POINT (144000 462000),6097.774015
146000,448000,0,4.251390457,0,13.14739895,-0.850397944,9.640834808,0.521680325,537955.625,7.021494389,0,58.08623123,146.1090546,909.9609375,46.58454895,74.61345673,5.674959465,98.12729645,5778.392636,58.88669968,76.58454895,POINT (146000 448000),7601.473792
135000,460000,0,4.242874622,0,15.4554987,-0.898482144,10.90659904,-1.314179474,536878.0625,5.992813587,0,70.49628448,151.9281921,774.0234375,59.82554626,87.07331085,4.060161054,142.6475067,4146.406282,29.06749916,89.82554626,POINT (135000 460000),0
134000,460000,0,4.195074558,0,15.47493458,-0.889699101,11.00021648,-1.433550261,530829.625,5.969022751,0,70.78070068,150.4644012,762.6953125,59.91777802,87.12617493,3.98762338,142.9044037,4073.575766,28.50559998,89.91777802,POINT (134000 460000),0
145000,461000,0,4.176182747,0,13.03333473,-0.83659178,9.700300217,0.427607346,528439.125,6.99118948,0,58.15289307,144.3174438,785.3515625,49.64702606,77.55441284,5.188870505,131.9364014,5391.594349,40.86510086,79.64702606,POINT (145000 461000),6191.529984
126000,465000,0,4.162572384,0,14.21785736,-0.857572913,10.36728859,-0.522334227,526716.9375,6.455667496,0,64.45205688,146.3408966,808.0078125,53.85965729,81.44390106,4.582987356,125.3133011,4708.710006,37.57550049,83.85965729,POINT (126000 465000),4309.278379
127000,468000,0,4.156500816,0,13.4609251,-0.841223061,9.962550163,0.053181063,525948.625,6.787267208,0,60.54893494,144.3255615,785.3515625,49.86465454,77.68260956,5.001843881,133.1096039,5186.482699,38.9640007,79.86465454,POINT (127000 468000),6614.360374
128000,470000,0,4.14986372,0,14.24177551,-0.856125593,10.40340996,-0.571952135,525108.8125,6.431262016,0,64.68399048,146.1855774,785.3515625,54.69319153,82.23529053,4.487201948,136.9723053,4676.604355,34.1427002,84.69319153,POINT (128000 470000),8420.092601
126000,464000,0,4.115300655,0,14.84074974,-0.861208558,10.79040623,-1.111299504,520735.2813,6.185308456,0,67.79483032,146.4229279,808.0078125,57.25280762,84.60121918,4.202558692,123.6606979,4308.549126,34.84170151,87.25280762,POINT (126000 464000),3472.631175
139000,457000,0,4.095713139,0,14.85124207,-0.858596206,10.83485508,-1.168207127,518256.7813,6.156511784,0,68.00436401,146.2607574,774.0234375,59.08049011,86.35248566,4.050264487,134.3300934,4119.890651,30.66990089,89.08049011,POINT (139000 457000),0
138000,458000,0,4.083404064,0,15.02184296,-0.859548926,10.95123577,-1.327057586,516699.25,6.08894062,0,68.89837646,146.236618,774.0234375,59.64253998,86.85788727,3.979135585,137.5238953,4051.660263,29.46150017,89.64253998,POINT (138000 458000),0
126000,467000,0,4.034310818,0,12.80799389,-0.805453718,9.789932251,0.289539597,510487.1563,7.060462475,0,57.45013046,138.9914551,785.3515625,46.65307617,74.60142517,5.264097312,128.9698944,5439.240749,42.17449951,76.65307617,POINT (126000 467000),6031.718149
136000,459000,0,4.016822815,0,15.18141365,-0.849699259,11.16197872,-1.594630529,508274.2813,6.009880066,0,69.97127533,144.3254242,751.3671875,59.50727081,86.64905548,3.857893938,141.1186981,3933.415624,27.87310028,89.50727081,POINT (136000 459000),0
128000,469000,0,4.00552845,0,14.464468,-0.833307862,10.77650261,-1.062629652,506845.0938,6.284962177,0,66.3659668,142.2436829,774.0234375,56.12281036,83.48692322,4.173182353,136.0354004,4341.637908,31.91550064,86.12281036,POINT (128000 469000),7424.095096
135000,452000,0,4.004426479,0,12.06446266,-0.784820676,9.413362503,0.802581902,506705.6875,7.462499142,0,53.36727524,136.1495056,785.3515625,41.65183258,69.84909058,5.920301565,124.1477966,5969.249348,48.08179855,71.65183258,POINT (135000 452000),298.6770186
128000,461000,0,3.991186619,0,14.02226734,-0.821591973,10.54955101,-0.749357826,505030.3438,6.470320225,0,64.11427307,140.5831604,785.3515625,53.30429077,80.82371521,4.418686702,129.3522034,4522.709018,34.96429825,83.30429077,POINT (128000 461000),0
147000,447000,0,3.870479584,0,12.57174492,-0.769195855,9.911911011,0.116483826,489756.5313,7.15698719,0,56.42710876,132.9345398,887.3046875,43.82074738,71.80931854,5.456852436,94.83719635,5564.809748,58.67750168,73.82074738,POINT (147000 447000),8990.579764
